date;banque;indicateur;reecriture;valeur
2014-12-31;BPCE;Produit Net Bancaire;Canada;130000000
2014-12-31;BPCE;Resultat avant impot;Canada;90000000
2014-12-31;BPCE;impot sur bénéfice;Canada;-20000000
2014-12-31;BPCE;Effectif;Canada;38
2014-12-31;BPCE;NB filiales CBCR;Canada;7
2014-12-31;BPCE;Total filiales;Canada;7
2014-12-31;BPCE;resultats/effectifs;Canada;2.36842e+06
2014-12-31;BPCE;resultats/pnb;Canada;0.692308
2014-12-31;BPCE;Produit Net Bancaire;Chili;40000000
2014-12-31;BPCE;Effectif;Chili;42
2014-12-31;BPCE;NB filiales CBCR;Chili;2
2014-12-31;BPCE;Total filiales;Chili;2
2014-12-31;BPCE;Produit Net Bancaire;Chine;150000000
2014-12-31;BPCE;Resultat avant impot;Chine;60000000
2014-12-31;BPCE;impot sur bénéfice;Chine;-10000000
2014-12-31;BPCE;Effectif;Chine;65
2014-12-31;BPCE;NB filiales CBCR;Chine;2
2014-12-31;BPCE;Total filiales;Chine;2
2014-12-31;BPCE;resultats/effectifs;Chine;923077
2014-12-31;BPCE;resultats/pnb;Chine;0.4
2014-12-31;BPCE;Produit Net Bancaire;Congo;210000000
2014-12-31;BPCE;Resultat avant impot;Congo;80000000
2014-12-31;BPCE;impot sur bénéfice;Congo;-30000000
2014-12-31;BPCE;Effectif;Congo;224
2014-12-31;BPCE;NB filiales CBCR;Congo;1
2014-12-31;BPCE;Total filiales;Congo;1
2014-12-31;BPCE;resultats/effectifs;Congo;357143
2014-12-31;BPCE;resultats/pnb;Congo;0.380952
2014-12-31;BPCE;Produit Net Bancaire;Danemark;170000000
2014-12-31;BPCE;Resultat avant impot;Danemark;10000000
2014-12-31;BPCE;impot sur bénéfice;Danemark;-10000000
2014-12-31;BPCE;Effectif;Danemark;79
2014-12-31;BPCE;NB filiales CBCR;Danemark;2
2014-12-31;BPCE;Total filiales;Danemark;2
2014-12-31;BPCE;resultats/effectifs;Danemark;126582
2014-12-31;BPCE;resultats/pnb;Danemark;0.0588235
2014-12-31;BPCE;Produit Net Bancaire;Djibouti;200000000
2014-12-31;BPCE;Resultat avant impot;Djibouti;30000000
2014-12-31;BPCE;impot sur bénéfice;Djibouti;-10000000
2014-12-31;BPCE;Effectif;Djibouti;277
2014-12-31;BPCE;NB filiales CBCR;Djibouti;1
2014-12-31;BPCE;Total filiales;Djibouti;1
2014-12-31;BPCE;resultats/effectifs;Djibouti;108303
2014-12-31;BPCE;resultats/pnb;Djibouti;0.15
2014-12-31;BPCE;Produit Net Bancaire;Émirats Arabes Unis;100000000
2014-12-31;BPCE;Resultat avant impot;Émirats Arabes Unis;10000000
2014-12-31;BPCE;Effectif;Émirats Arabes Unis;40
2014-12-31;BPCE;NB filiales CBCR;Émirats Arabes Unis;2
2014-12-31;BPCE;Total filiales;Émirats Arabes Unis;2
2014-12-31;BPCE;resultats/effectifs;Émirats Arabes Unis;250000
2014-12-31;BPCE;resultats/pnb;Émirats Arabes Unis;0.1
2014-12-31;BPCE;Produit Net Bancaire;Equateur;30000000
2014-12-31;BPCE;Resultat avant impot;Equateur;20000000
2014-12-31;BPCE;impot sur bénéfice;Equateur;-10000000
2014-12-31;BPCE;Effectif;Equateur;20
2014-12-31;BPCE;NB filiales CBCR;Equateur;1
2014-12-31;BPCE;Total filiales;Equateur;1
2014-12-31;BPCE;resultats/effectifs;Equateur;1000000
2014-12-31;BPCE;resultats/pnb;Equateur;0.666667
2014-12-31;BPCE;Produit Net Bancaire;Espagne;1390000000
2014-12-31;BPCE;Resultat avant impot;Espagne;930000000
2014-12-31;BPCE;impot sur bénéfice;Espagne;-240000000
2014-12-31;BPCE;Effectif;Espagne;263
2014-12-31;BPCE;NB filiales CBCR;Espagne;5
2014-12-31;BPCE;Total filiales;Espagne;5
2014-12-31;BPCE;resultats/effectifs;Espagne;3.53612e+06
2014-12-31;BPCE;resultats/pnb;Espagne;0.669065
2014-12-31;BPCE;Produit Net Bancaire;États-Unis;21100000000
2014-12-31;BPCE;Resultat avant impot;États-Unis;6950000000
2014-12-31;BPCE;impot sur bénéfice;États-Unis;-2270000000
2014-12-31;BPCE;Effectif;États-Unis;2816
2014-12-31;BPCE;NB filiales CBCR;États-Unis;90
2014-12-31;BPCE;Total filiales;États-Unis;90
2014-12-31;BPCE;resultats/effectifs;États-Unis;2.46804e+06
2014-12-31;BPCE;resultats/pnb;États-Unis;0.329384
2014-12-31;BPCE;Produit Net Bancaire;Fidji;20000000
2014-12-31;BPCE;Resultat avant impot;Fidji;-20000000
2014-12-31;BPCE;Effectif;Fidji;59
2014-12-31;BPCE;NB filiales CBCR;Fidji;1
2014-12-31;BPCE;Total filiales;Fidji;1
2014-12-31;BPCE;resultats/effectifs;Fidji;-338983
2014-12-31;BPCE;resultats/pnb;Fidji;-1
2014-12-31;BPCE;Produit Net Bancaire;France;192490000000
2014-12-31;BPCE;Resultat avant impot;France;45270000000
2014-12-31;BPCE;impot sur bénéfice;France;-14470000000
2014-12-31;BPCE;Effectif;France;91682
2014-12-31;BPCE;NB filiales CBCR;France;413
2014-12-31;BPCE;Total filiales;France;413
2014-12-31;BPCE;resultats/effectifs;France;493772
2014-12-31;BPCE;resultats/pnb;France;0.235181
2014-12-31;BPCE;Produit Net Bancaire;Grande-Bretagne;2600000000
2014-12-31;BPCE;Resultat avant impot;Grande-Bretagne;1260000000
2014-12-31;BPCE;impot sur bénéfice;Grande-Bretagne;-910000000
2014-12-31;BPCE;Effectif;Grande-Bretagne;499
2014-12-31;BPCE;NB filiales CBCR;Grande-Bretagne;19
2014-12-31;BPCE;Total filiales;Grande-Bretagne;19
2014-12-31;BPCE;resultats/effectifs;Grande-Bretagne;2.52505e+06
2014-12-31;BPCE;resultats/pnb;Grande-Bretagne;0.484615
2014-12-31;BPCE;Produit Net Bancaire;Hong-Kong;1240000000
2014-12-31;BPCE;Resultat avant impot;Hong-Kong;250000000
2014-12-31;BPCE;impot sur bénéfice;Hong-Kong;-10000000
2014-12-31;BPCE;Effectif;Hong-Kong;298
2014-12-31;BPCE;NB filiales CBCR;Hong-Kong;5
2014-12-31;BPCE;Total filiales;Hong-Kong;5
2014-12-31;BPCE;resultats/effectifs;Hong-Kong;838926
2014-12-31;BPCE;resultats/pnb;Hong-Kong;0.201613
2014-12-31;BPCE;Produit Net Bancaire;Hongrie;20000000
2014-12-31;BPCE;Resultat avant impot;Hongrie;10000000
2014-12-31;BPCE;Effectif;Hongrie;37
2014-12-31;BPCE;NB filiales CBCR;Hongrie;2
2014-12-31;BPCE;Total filiales;Hongrie;2
2014-12-31;BPCE;resultats/effectifs;Hongrie;270270
2014-12-31;BPCE;resultats/pnb;Hongrie;0.5
2014-12-31;BPCE;Produit Net Bancaire;Iles Caïmans;50000000
2014-12-31;BPCE;Resultat avant impot;Iles Caïmans;50000000
2014-12-31;BPCE;NB filiales CBCR;Iles Caïmans;2
2014-12-31;BPCE;Total filiales;Iles Caïmans;2
2014-12-31;BPCE;resultats/pnb;Iles Caïmans;1
2014-12-31;BPCE;Effectif;Inde;7
2014-12-31;BPCE;NB filiales CBCR;Inde;2
2014-12-31;BPCE;Total filiales;Inde;2
2014-12-31;BPCE;Produit Net Bancaire;Irlande;200000000
2014-12-31;BPCE;Resultat avant impot;Irlande;160000000
2014-12-31;BPCE;impot sur bénéfice;Irlande;-10000000
2014-12-31;BPCE;Effectif;Irlande;9
2014-12-31;BPCE;NB filiales CBCR;Irlande;6
2014-12-31;BPCE;Total filiales;Irlande;6
2014-12-31;BPCE;resultats/effectifs;Irlande;1.77778e+07
2014-12-31;BPCE;resultats/pnb;Irlande;0.8
2014-12-31;BPCE;Produit Net Bancaire;Israël;80000000
2014-12-31;BPCE;Effectif;Israël;101
2014-12-31;BPCE;NB filiales CBCR;Israël;3
2014-12-31;BPCE;Total filiales;Israël;3
2014-12-31;BPCE;Produit Net Bancaire;Italie;1670000000
2014-12-31;BPCE;Resultat avant impot;Italie;750000000
2014-12-31;BPCE;impot sur bénéfice;Italie;-260000000
2014-12-31;BPCE;Effectif;Italie;274
2014-12-31;BPCE;NB filiales CBCR;Italie;6
2014-12-31;BPCE;Total filiales;Italie;6
2014-12-31;BPCE;resultats/effectifs;Italie;2.73723e+06
2014-12-31;BPCE;resultats/pnb;Italie;0.449102
2014-12-31;BPCE;Produit Net Bancaire;Japon;280000000
2014-12-31;BPCE;Resultat avant impot;Japon;-60000000
2014-12-31;BPCE;Effectif;Japon;111
2014-12-31;BPCE;NB filiales CBCR;Japon;5
2014-12-31;BPCE;Total filiales;Japon;5
2014-12-31;BPCE;resultats/effectifs;Japon;-540541
2014-12-31;BPCE;resultats/pnb;Japon;-0.214286
2014-12-31;BPCE;Produit Net Bancaire;Jersey;10000000
2014-12-31;BPCE;NB filiales CBCR;Jersey;1
2014-12-31;BPCE;Total filiales;Jersey;1
2014-12-31;BPCE;Produit Net Bancaire;Laos;50000000
2014-12-31;BPCE;Resultat avant impot;Laos;20000000
2014-12-31;BPCE;Effectif;Laos;164
2014-12-31;BPCE;NB filiales CBCR;Laos;2
2014-12-31;BPCE;Total filiales;Laos;2
2014-12-31;BPCE;resultats/effectifs;Laos;121951
2014-12-31;BPCE;resultats/pnb;Laos;0.4
2014-12-31;BPCE;Produit Net Bancaire;Lettonie;10000000
2014-12-31;BPCE;Effectif;Lettonie;7
2014-12-31;BPCE;NB filiales CBCR;Lettonie;1
2014-12-31;BPCE;Total filiales;Lettonie;1
2014-12-31;BPCE;NB filiales CBCR;Liban;1
2014-12-31;BPCE;Total filiales;Liban;1
2014-12-31;BPCE;Produit Net Bancaire;Lituanie;20000000
2014-12-31;BPCE;Resultat avant impot;Lituanie;10000000
2014-12-31;BPCE;Effectif;Lituanie;13
2014-12-31;BPCE;NB filiales CBCR;Lituanie;1
2014-12-31;BPCE;Total filiales;Lituanie;1
2014-12-31;BPCE;resultats/effectifs;Lituanie;769231
2014-12-31;BPCE;resultats/pnb;Lituanie;0.5
2014-12-31;BPCE;Produit Net Bancaire;Luxembourg;1960000000
2014-12-31;BPCE;Resultat avant impot;Luxembourg;1150000000
2014-12-31;BPCE;impot sur bénéfice;Luxembourg;-70000000
2014-12-31;BPCE;Effectif;Luxembourg;272
2014-12-31;BPCE;NB filiales CBCR;Luxembourg;21
2014-12-31;BPCE;Total filiales;Luxembourg;21
2014-12-31;BPCE;resultats/effectifs;Luxembourg;4.22794e+06
2014-12-31;BPCE;resultats/pnb;Luxembourg;0.586735
2014-12-31;BPCE;Produit Net Bancaire;Madagascar;290000000
2014-12-31;BPCE;Resultat avant impot;Madagascar;170000000
2014-12-31;BPCE;impot sur bénéfice;Madagascar;-30000000
2014-12-31;BPCE;Effectif;Madagascar;365
2014-12-31;BPCE;NB filiales CBCR;Madagascar;2
2014-12-31;BPCE;Total filiales;Madagascar;2
2014-12-31;BPCE;resultats/effectifs;Madagascar;465753
2014-12-31;BPCE;resultats/pnb;Madagascar;0.586207
2014-12-31;BPCE;Produit Net Bancaire;Malaisie;30000000
2014-12-31;BPCE;Resultat avant impot;Malaisie;20000000
2014-12-31;BPCE;Effectif;Malaisie;4
2014-12-31;BPCE;NB filiales CBCR;Malaisie;1
2014-12-31;BPCE;Total filiales;Malaisie;1
2014-12-31;BPCE;resultats/effectifs;Malaisie;5000000
2014-12-31;BPCE;resultats/pnb;Malaisie;0.666667
2014-12-31;BPCE;Produit Net Bancaire;Malte;10000000
2014-12-31;BPCE;Resultat avant impot;Malte;10000000
2014-12-31;BPCE;NB filiales CBCR;Malte;1
2014-12-31;BPCE;Total filiales;Malte;1
2014-12-31;BPCE;resultats/pnb;Malte;1
2014-12-31;BPCE;Produit Net Bancaire;Maroc;-70000000
2014-12-31;BPCE;Resultat avant impot;Maroc;-80000000
2014-12-31;BPCE;Effectif;Maroc;4
2014-12-31;BPCE;NB filiales CBCR;Maroc;4
2014-12-31;BPCE;Total filiales;Maroc;4
2014-12-31;BPCE;resultats/effectifs;Maroc;-20000000
2014-12-31;BPCE;resultats/pnb;Maroc;1.14286
2014-12-31;BPCE;Produit Net Bancaire;Maurice;160000000
2014-12-31;BPCE;Resultat avant impot;Maurice;20000000
2014-12-31;BPCE;Effectif;Maurice;277
2014-12-31;BPCE;NB filiales CBCR;Maurice;2
2014-12-31;BPCE;Total filiales;Maurice;2
2014-12-31;BPCE;resultats/effectifs;Maurice;72202.2
2014-12-31;BPCE;resultats/pnb;Maurice;0.125
2014-12-31;BPCE;Produit Net Bancaire;Mexique;30000000
2014-12-31;BPCE;Resultat avant impot;Mexique;-30000000
2014-12-31;BPCE;impot sur bénéfice;Mexique;10000000
2014-12-31;BPCE;Effectif;Mexique;51
2014-12-31;BPCE;NB filiales CBCR;Mexique;3
2014-12-31;BPCE;Total filiales;Mexique;3
2014-12-31;BPCE;resultats/effectifs;Mexique;-588235
2014-12-31;BPCE;resultats/pnb;Mexique;-1
2014-12-31;BPCE;Produit Net Bancaire;Monaco;110000000
2014-12-31;BPCE;Resultat avant impot;Monaco;100000000
2014-12-31;BPCE;impot sur bénéfice;Monaco;-30000000
2014-12-31;BPCE;Effectif;Monaco;32
2014-12-31;BPCE;resultats/effectifs;Monaco;3125000
2014-12-31;BPCE;resultats/pnb;Monaco;0.909091
2014-12-31;BPCE;Produit Net Bancaire;Nouvelle-Calédonie;660000000
2014-12-31;BPCE;Resultat avant impot;Nouvelle-Calédonie;370000000
2014-12-31;BPCE;impot sur bénéfice;Nouvelle-Calédonie;-110000000
2014-12-31;BPCE;Effectif;Nouvelle-Calédonie;742
2014-12-31;BPCE;NB filiales CBCR;Nouvelle-Calédonie;4
2014-12-31;BPCE;Total filiales;Nouvelle-Calédonie;4
2014-12-31;BPCE;resultats/effectifs;Nouvelle-Calédonie;498652
2014-12-31;BPCE;resultats/pnb;Nouvelle-Calédonie;0.560606
2014-12-31;BPCE;Produit Net Bancaire;Pays-Bas;210000000
2014-12-31;BPCE;Resultat avant impot;Pays-Bas;100000000
2014-12-31;BPCE;impot sur bénéfice;Pays-Bas;-20000000
2014-12-31;BPCE;Effectif;Pays-Bas;71
2014-12-31;BPCE;NB filiales CBCR;Pays-Bas;6
2014-12-31;BPCE;Total filiales;Pays-Bas;6
2014-12-31;BPCE;resultats/effectifs;Pays-Bas;1.40845e+06
2014-12-31;BPCE;resultats/pnb;Pays-Bas;0.47619
2014-12-31;BPCE;Produit Net Bancaire;Pologne;210000000
2014-12-31;BPCE;Resultat avant impot;Pologne;70000000
2014-12-31;BPCE;impot sur bénéfice;Pologne;-20000000
2014-12-31;BPCE;Effectif;Pologne;212
2014-12-31;BPCE;NB filiales CBCR;Pologne;5
2014-12-31;BPCE;Total filiales;Pologne;5
2014-12-31;BPCE;resultats/effectifs;Pologne;330189
2014-12-31;BPCE;resultats/pnb;Pologne;0.333333
2014-12-31;BPCE;Produit Net Bancaire;Polynésie Française;550000000
2014-12-31;BPCE;Resultat avant impot;Polynésie Française;170000000
2014-12-31;BPCE;impot sur bénéfice;Polynésie Française;-100000000
2014-12-31;BPCE;Effectif;Polynésie Française;280
2014-12-31;BPCE;NB filiales CBCR;Polynésie Française;3
2014-12-31;BPCE;Total filiales;Polynésie Française;3
2014-12-31;BPCE;resultats/effectifs;Polynésie Française;607143
2014-12-31;BPCE;resultats/pnb;Polynésie Française;0.309091
2014-12-31;BPCE;Produit Net Bancaire;Portugal;310000000
2014-12-31;BPCE;Resultat avant impot;Portugal;40000000
2014-12-31;BPCE;impot sur bénéfice;Portugal;-20000000
2014-12-31;BPCE;Effectif;Portugal;149
2014-12-31;BPCE;NB filiales CBCR;Portugal;2
2014-12-31;BPCE;Total filiales;Portugal;2
2014-12-31;BPCE;resultats/effectifs;Portugal;268456
2014-12-31;BPCE;resultats/pnb;Portugal;0.129032
2014-12-31;BPCE;Produit Net Bancaire;République Tchèque;20000000
2014-12-31;BPCE;Resultat avant impot;République Tchèque;10000000
2014-12-31;BPCE;Effectif;République Tchèque;7
2014-12-31;BPCE;NB filiales CBCR;République Tchèque;2
2014-12-31;BPCE;Total filiales;République Tchèque;2
2014-12-31;BPCE;resultats/effectifs;République Tchèque;1.42857e+06
2014-12-31;BPCE;resultats/pnb;République Tchèque;0.5
2014-12-31;BPCE;Produit Net Bancaire;Roumanie;70000000
2014-12-31;BPCE;Resultat avant impot;Roumanie;30000000
2014-12-31;BPCE;impot sur bénéfice;Roumanie;-10000000
2014-12-31;BPCE;Effectif;Roumanie;91
2014-12-31;BPCE;NB filiales CBCR;Roumanie;3
2014-12-31;BPCE;Total filiales;Roumanie;3
2014-12-31;BPCE;resultats/effectifs;Roumanie;329670
2014-12-31;BPCE;resultats/pnb;Roumanie;0.428571
2014-12-31;BPCE;Produit Net Bancaire;Russie;160000000
2014-12-31;BPCE;Resultat avant impot;Russie;70000000
2014-12-31;BPCE;impot sur bénéfice;Russie;-30000000
2014-12-31;BPCE;Effectif;Russie;70
2014-12-31;BPCE;NB filiales CBCR;Russie;2
2014-12-31;BPCE;Total filiales;Russie;2
2014-12-31;BPCE;resultats/effectifs;Russie;1000000
2014-12-31;BPCE;resultats/pnb;Russie;0.4375
2014-12-31;BPCE;Produit Net Bancaire;Singapour;690000000
2014-12-31;BPCE;Resultat avant impot;Singapour;390000000
2014-12-31;BPCE;impot sur bénéfice;Singapour;-60000000
2014-12-31;BPCE;Effectif;Singapour;166
2014-12-31;BPCE;NB filiales CBCR;Singapour;7
2014-12-31;BPCE;Total filiales;Singapour;7
2014-12-31;BPCE;resultats/effectifs;Singapour;2.3494e+06
2014-12-31;BPCE;resultats/pnb;Singapour;0.565217
2014-12-31;BPCE;Produit Net Bancaire;Slovaquie;10000000
2014-12-31;BPCE;Effectif;Slovaquie;8
2014-12-31;BPCE;NB filiales CBCR;Slovaquie;1
2014-12-31;BPCE;Total filiales;Slovaquie;1
2014-12-31;BPCE;Produit Net Bancaire;Suède;30000000
2014-12-31;BPCE;Resultat avant impot;Suède;10000000
2014-12-31;BPCE;Effectif;Suède;16
2014-12-31;BPCE;NB filiales CBCR;Suède;2
2014-12-31;BPCE;Total filiales;Suède;2
2014-12-31;BPCE;resultats/effectifs;Suède;625000
2014-12-31;BPCE;resultats/pnb;Suède;0.333333
2014-12-31;BPCE;Produit Net Bancaire;Suisse;50000000
2014-12-31;BPCE;Resultat avant impot;Suisse;-140000000
2014-12-31;BPCE;Effectif;Suisse;71
2014-12-31;BPCE;NB filiales CBCR;Suisse;5
2014-12-31;BPCE;Total filiales;Suisse;5
2014-12-31;BPCE;resultats/effectifs;Suisse;-1.97183e+06
2014-12-31;BPCE;resultats/pnb;Suisse;-2.8
2014-12-31;BPCE;Produit Net Bancaire;Taïwan;20000000
2014-12-31;BPCE;Resultat avant impot;Taïwan;20000000
2014-12-31;BPCE;Effectif;Taïwan;20
2014-12-31;BPCE;NB filiales CBCR;Taïwan;2
2014-12-31;BPCE;Total filiales;Taïwan;2
2014-12-31;BPCE;resultats/effectifs;Taïwan;1000000
2014-12-31;BPCE;resultats/pnb;Taïwan;1
2014-12-31;BPCE;Produit Net Bancaire;Thaïlande;50000000
2014-12-31;BPCE;Effectif;Thaïlande;71
2014-12-31;BPCE;NB filiales CBCR;Thaïlande;1
2014-12-31;BPCE;Total filiales;Thaïlande;1
2014-12-31;BPCE;Produit Net Bancaire;Tunisie;330000000
2014-12-31;BPCE;Resultat avant impot;Tunisie;60000000
2014-12-31;BPCE;impot sur bénéfice;Tunisie;-20000000
2014-12-31;BPCE;Effectif;Tunisie;449
2014-12-31;BPCE;NB filiales CBCR;Tunisie;8
2014-12-31;BPCE;Total filiales;Tunisie;8
2014-12-31;BPCE;resultats/effectifs;Tunisie;133630
2014-12-31;BPCE;resultats/pnb;Tunisie;0.181818
2014-12-31;BPCE;Produit Net Bancaire;Turquie;50000000
2014-12-31;BPCE;Effectif;Turquie;51
2014-12-31;BPCE;NB filiales CBCR;Turquie;1
2014-12-31;BPCE;Total filiales;Turquie;1
2014-12-31;BPCE;Effectif;Uruguay;1
2014-12-31;BPCE;Produit Net Bancaire;Vanuatu;100000000
2014-12-31;BPCE;Resultat avant impot;Vanuatu;40000000
2014-12-31;BPCE;Effectif;Vanuatu;110
2014-12-31;BPCE;NB filiales CBCR;Vanuatu;2
2014-12-31;BPCE;Total filiales;Vanuatu;2
2014-12-31;BPCE;resultats/effectifs;Vanuatu;363636
2014-12-31;BPCE;resultats/pnb;Vanuatu;0.4
2014-12-31;BPCE;Produit Net Bancaire;Vietnam;20000000
2014-12-31;BPCE;Resultat avant impot;Vietnam;-110000000
2014-12-31;BPCE;Effectif;Vietnam;52
2014-12-31;BPCE;NB filiales CBCR;Vietnam;1
2014-12-31;BPCE;Total filiales;Vietnam;1
2014-12-31;BPCE;resultats/effectifs;Vietnam;-2.11538e+06
2014-12-31;BPCE;resultats/pnb;Vietnam;-5.5
2014-12-31;CA;Produit Net Bancaire;Albanie;80000000
2014-12-31;CA;Resultat avant impot;Albanie;-40000000
2014-12-31;CA;Effectif;Albanie;237
2014-12-31;CA;NB filiales CBCR;Albanie;1
2014-12-31;CA;Total filiales;Albanie;1
2014-12-31;CA;resultats/effectifs;Albanie;-168776
2014-12-31;CA;resultats/pnb;Albanie;-0.5
2014-12-31;CA;Produit Net Bancaire;Algérie;120000000
2014-12-31;CA;Resultat avant impot;Algérie;90000000
2014-12-31;CA;impot courant;Algérie;-20000000
2014-12-31;CA;impot sur bénéfice;Algérie;-20000000
2014-12-31;CA;Effectif;Algérie;24
2014-12-31;CA;NB filiales CBCR;Algérie;1
2014-12-31;CA;Total filiales;Algérie;1
2014-12-31;CA;resultats/effectifs;Algérie;3750000
2014-12-31;CA;resultats/pnb;Algérie;0.75
2014-12-31;CA;Produit Net Bancaire;Allemagne;2990000000
2014-12-31;CA;Resultat avant impot;Allemagne;710000000
2014-12-31;CA;impot courant;Allemagne;-220000000
2014-12-31;CA;impot différé;Allemagne;20000000
2014-12-31;CA;impot sur bénéfice;Allemagne;-200000000
2014-12-31;CA;Effectif;Allemagne;1110
2014-12-31;CA;NB filiales CBCR;Allemagne;6
2014-12-31;CA;NB filiales périmètre en +;Allemagne;2
2014-12-31;CA;Total filiales;Allemagne;8
2014-12-31;CA;resultats/effectifs;Allemagne;639640
2014-12-31;CA;resultats/pnb;Allemagne;0.237458
2014-12-31;CA;NB filiales périmètre en +;Autriche;2
2014-12-31;CA;Total filiales;Autriche;2
2014-12-31;CA;NB filiales périmètre en +;Arabie Saoudite;1
2014-12-31;CA;Total filiales;Arabie Saoudite;1
2014-12-31;CA;Produit Net Bancaire;Australie;570000000
2014-12-31;CA;Resultat avant impot;Australie;440000000
2014-12-31;CA;impot courant;Australie;-170000000
2014-12-31;CA;impot différé;Australie;50000000
2014-12-31;CA;impot sur bénéfice;Australie;-120000000
2014-12-31;CA;Effectif;Australie;29
2014-12-31;CA;NB filiales CBCR;Australie;1
2014-12-31;CA;NB filiales périmètre en +;Australie;1
2014-12-31;CA;Total filiales;Australie;2
2014-12-31;CA;resultats/effectifs;Australie;1.51724e+07
2014-12-31;CA;resultats/pnb;Australie;0.77193
2014-12-31;CA;Produit Net Bancaire;Bahamas;10000000
2014-12-31;CA;Resultat avant impot;Bahamas;-10000000
2014-12-31;CA;NB filiales CBCR;Bahamas;1
2014-12-31;CA;Total filiales;Bahamas;1
2014-12-31;CA;resultats/pnb;Bahamas;-1
2014-12-31;CA;Produit Net Bancaire;Belgique;400000000
2014-12-31;CA;Resultat avant impot;Belgique;180000000
2014-12-31;CA;impot courant;Belgique;-50000000
2014-12-31;CA;impot sur bénéfice;Belgique;-50000000
2014-12-31;CA;Effectif;Belgique;111
2014-12-31;CA;NB filiales CBCR;Belgique;13
2014-12-31;CA;NB filiales périmètre en +;Belgique;6
2014-12-31;CA;Total filiales;Belgique;19
2014-12-31;CA;resultats/effectifs;Belgique;1.62162e+06
2014-12-31;CA;resultats/pnb;Belgique;0.45
2014-12-31;CA;Produit Net Bancaire;Bermudes;-10000000
2014-12-31;CA;NB filiales CBCR;Bermudes;1
2014-12-31;CA;Total filiales;Bermudes;1
2014-12-31;CA;Produit Net Bancaire;Brésil;510000000
2014-12-31;CA;Resultat avant impot;Brésil;120000000
2014-12-31;CA;impot courant;Brésil;-40000000
2014-12-31;CA;impot sur bénéfice;Brésil;-40000000
2014-12-31;CA;Effectif;Brésil;125
2014-12-31;CA;NB filiales CBCR;Brésil;3
2014-12-31;CA;NB filiales périmètre en +;Brésil;1
2014-12-31;CA;Total filiales;Brésil;4
2014-12-31;CA;resultats/effectifs;Brésil;960000
2014-12-31;CA;resultats/pnb;Brésil;0.235294
2014-12-31;CA;NB filiales périmètre en +;Brunei;1
2014-12-31;CA;Total filiales;Brunei;1
2014-12-31;CA;NB filiales périmètre en +;Bulgarie;1
2014-12-31;CA;Total filiales;Bulgarie;1
2014-12-31;CA;Resultat avant impot;Canada;-20000000
2014-12-31;CA;Effectif;Canada;76
2014-12-31;CA;NB filiales CBCR;Canada;1
2014-12-31;CA;NB filiales périmètre en +;Canada;1
2014-12-31;CA;Total filiales;Canada;2
2014-12-31;CA;resultats/effectifs;Canada;-263158
2014-12-31;CA;Produit Net Bancaire;Chine;460000000
2014-12-31;CA;Resultat avant impot;Chine;250000000
2014-12-31;CA;impot courant;Chine;-80000000
2014-12-31;CA;impot différé;Chine;20000000
2014-12-31;CA;impot sur bénéfice;Chine;-60000000
2014-12-31;CA;Effectif;Chine;123
2014-12-31;CA;NB filiales CBCR;Chine;1
2014-12-31;CA;NB filiales périmètre en +;Chine;3
2014-12-31;CA;Total filiales;Chine;4
2014-12-31;CA;resultats/effectifs;Chine;2.03252e+06
2014-12-31;CA;resultats/pnb;Chine;0.543478
2014-12-31;CA;Produit Net Bancaire;Corée du Sud;380000000
